ID,Occupancy,Description,Source,Damage Type,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
266,COM3 ,"Auto Repair, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.88,0.88,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,COM3 ,"Auto Repair, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.17,0.45,0.6,0.65,0.86,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
268,COM3 ,"Barber Shop, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,COM3 ,"Barber Shop, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.35,0.48,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,COM3 ,"Beauty Salon, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,COM3 ,"Beauty Salon, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.35,0.48,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,COM3 ,"Funeral Home, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,COM3 ,"Funeral Home, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
274,COM3 ,"Laundromat, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,COM3 ,"Laundromat, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.35,0.48,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,COM3 ,"Reupholstery, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.88,0.88,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,COM3 ,"Reupholstery, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.17,0.45,0.6,0.65,0.86,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
278,COM3 ,"Watch Repair, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.88,0.88,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,COM3 ,"Watch Repair, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.17,0.45,0.6,0.65,0.86,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
280,COM4 ,"Average Prof/Tech services, Contents (Equipment/Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.02,0.18,0.25,0.35,0.43,0.49,0.52,0.55,0.57,0.58,0.6,0.65,0.67,0.68,0.69,0.7,0.71,0.71,0.72,0.72,0.72,0.72,0.72,0.72,0.72
281,COM4 ,"Airport, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
282,COM4 ,"Airport, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.48,0.55,0.75,0.78,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
283,COM4 ,"Boat Stalls, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.08,0.11,0.13,0.15,0.17,0.19,0.21,0.22,0.24,0.25,0.27,0.28,0.29,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39
284,COM4 ,"Boat Storage, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.01,0.04,0.07,0.12,0.18,0.24,0.32,0.4,0.48,0.54,0.58,0.63,0.66,0.68,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
285,COM4 ,"Business, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.1,0.15,0.19,0.24,0.28,0.33,0.38,0.44,0.49,0.55,0.62,0.69,0.78,0.86,0.95,1,1,1,1,1,1,1
286,COM4 ,"Import Sales, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,COM4 ,"Import Sales, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.6,0.65,0.7,0.75,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
288,COM4 ,"Large Commercial Office, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.16,0.21,0.24,0.25,0.26,0.28,0.31,0.36,0.42,0.5,0.71,0.84,1,1,1,1,1,1,1,1,1,1,1,1
289,COM4 ,"Real Estate Office, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.01,0.09,0.42,0.75,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,COM4 ,"Real Estate Office, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.25,0.43,0.63,0.7,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,COM4 ,"Transport Comapny, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.6,0.75,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
292,COM4 ,"Utility Company, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
293,COM4 ,"Utility Company, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.05,0.07,0.1,0.11,0.12,0.13,0.14,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
294,COM4 ,"Water Supply, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
295,COM4 ,"Accounting Firm, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,COM4 ,"Accounting Firm, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
297,COM4 ,"Legal Office, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,COM4 ,"Legal Office, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
299,COM4 ,"Real Estate Office, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,COM4 ,"Real Estate Office, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
301,COM4 ,"Utility Company, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,COM4 ,"Utility Company, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.18,0.5,0.5,0.52,0.58,0.58,0.58,0.58,0.58,0.59,0.69,0.7,0.7,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
303,COM4 ,"Professional, contents, fresh water",USACE - St. Paul,Content,0,0,0,0,0,0,0,0,0,0.15,0.31,0.43,0.53,0.61,0.67,0.71,0.73,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92
304,COM5 ,"Bank, Contents",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.5,0.74,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,COM5 ,"Bank, Contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,COM5 ,"Bank, Contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.5,0.87,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,COM5 ,"Bank, Contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,COM5 ,"Bank, Contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
309,COM6 ,"Hospital, Contents",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.65,0.72,0.78,0.85,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
310,COM6 ,"Hospital, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
311,COM6 ,"Hospital, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.8,0.83,0.86,0.89,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
312,COM7 ,"Average Medical Offic/Clinic, Contents (Equipment/Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.28,0.51,0.6,0.63,0.67,0.71,0.72,0.74,0.77,0.81,0.86,0.92,0.94,0.97,0.99,1,1,1,1,1,1,1,1,1
313,COM7 ,"Doctor's Office, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.07,0.12,0.15,0.16,0.18,0.22,0.27,0.34,0.43,0.57,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
314,COM7 ,"Dentist's Office, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,COM7 ,"Dentist's Office, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.21,0.4,0.55,0.7,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,COM7 ,"Chiropractic Clinic, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0.3,0.3,0.31,0.32,0.35,0.38,0.42,0.47,0.54,0.62,0.72,0.84,0.95,1,1,1,1,1,1,1,1,1
317,COM7 ,"X-Ray Service, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,COM7 ,"Medical Office, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,COM7 ,"Medical Office, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
320,COM7 ,"Dentist's Office, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,COM7 ,"Dentist's Office, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.26,0.46,0.94,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
322,COM8 ,"Average Entertainment/Recreation, Contents (Equipment/Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.13,0.45,0.55,0.64,0.73,0.77,0.8,0.82,0.83,0.85,0.87,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96
323,COM8 ,"Fishing Party Boat, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
324,COM8 ,"Fishing Party Boat, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.4,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,COM8 ,"Bowling Alley, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.17,0.22,0.25,0.27,0.27,0.28,0.3,0.32,0.35,0.39,0.45,0.51,0.58,0.67,0.76,0.86,0.96,1,1,1,1,1,1,1
326,COM8 ,"Country Club, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.38,0.41,0.44,0.47,0.52,0.56,0.62,0.67,0.74,0.8,0.87,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1
327,COM8 ,"Country Club, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.12,0.19,0.27,0.34,0.42,0.48,0.55,0.62,0.68,0.73,0.78,0.84,0.89,0.94,1,1,1,1,1,1,1,1,1,1
328,COM8 ,"Physical Fitness, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.25,0.45,0.75,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,COM8 ,"Private Pool, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,COM8 ,"Private Club, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.4,0.45,0.49,0.52,0.55,0.59,0.63,0.68,0.74,0.85,0.9,0.95,1,1,1,1,1,1,1,1,1,1,1,1
331,COM8 ,"Private Club, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.1,0.21,0.28,0.35,0.41,0.47,0.54,0.62,0.71,0.83,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1
332,COM8 ,"Radio Station, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,COM8 ,"Recreation Facilities, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.2,0.3,0.45,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.75,0.75,1,1,1,1,1,1,1,1
334,COM8 ,"Recreation Facilities, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,COM8 ,"Tavern, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.36,0.62,0.73,0.88,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,COM8 ,"Tavern, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0.42,0.53,0.78,0.92,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,COM8 ,"Telephone Exchange, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,COM8 ,YMCA - Contents (Inventory),USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.25,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.35,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.39,0.39,0.4,0.4,0.4
339,COM8 ,"Cafeteria Restaurant, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.4,0.57,0.7,0.71,0.75,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,COM8 ,"Cafeteria Restaurant, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.73,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,COM8 ,"Drive-In Restaurant, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.82,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,COM8 ,"Drive-In Restaurant, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.52,0.6,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,COM8 ,"Bowling Alley, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.83,0.88,0.93,0.94,0.94,0.94,0.94,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
344,COM8 ,"Bowling Alley, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.28,0.61,0.81,0.89,0.9,0.92,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
345,COM8 ,"Fast Food Restaurant, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.83,0.88,0.93,0.94,0.94,0.94,0.94,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
346,COM8 ,"Fast Food Restaurant, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.28,0.61,0.81,0.89,0.9,0.92,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
347,COM8 ,"Full-Service Restaurant, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.83,0.88,0.93,0.94,0.94,0.94,0.94,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
348,COM8 ,"Full-Service Restaurant, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.28,0.61,0.81,0.89,0.9,0.92,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
349,COM8 ,"Lounge, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.83,0.88,0.93,0.94,0.94,0.94,0.94,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
350,COM8 ,"Lounge, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.28,0.61,0.81,0.89,0.9,0.92,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
351,COM8 ,"Recreation, contents, fresh water",USACE - St. Paul,Content,0,0,0,0,0,0,0,0,0,0.15,0.31,0.43,0.53,0.61,0.67,0.71,0.73,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92
352,COM9 ,"Theater, Contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.08,0.09,0.1,0.12,0.17,0.22,0.3,0.41,0.57,0.66,0.73,0.79,0.84,0.9,0.97,0.98,1,1,1,1,1,1
353,COM9 ,"Private Hall, contents, (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.1,0.12,0.14,0.18,0.24,0.32,0.44,0.6,0.85,0.95,1,1,1,1,1,1,1,1,1,1,1,1
354,COM9 ,"Indoor Theater, contents, (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.06,0.06,0.06,0.09,0.12,0.16,0.22,0.28,0.37,0.46,0.57,0.68,0.8,0.93,0.95,1,1,1,1,1,1
355,COM9 ,"Movie Theater, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.83,0.88,0.93,0.94,0.94,0.94,0.94,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
356,COM9 ,"Movie Theater, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.28,0.61,0.81,0.89,0.9,0.92,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
357,COM10,"Garage, Contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.11,0.17,0.2,0.23,0.25,0.29,0.35,0.42,0.51,0.63,0.77,0.93,1,1,1,1,1,1,1,1,1,1,1,1
358,IND1 ,"Average Heavy Industrial, Contents (Equipment/Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.15,0.24,0.34,0.41,0.47,0.52,0.57,0.6,0.63,0.64,0.66,0.68,0.69,0.72,0.73,0.73,0.73,0.74,0.74,0.74,0.74,0.75,0.75,0.75
359,IND1 ,"Boiler Building, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
360,IND1 ,"Cabinet Shop Mfg, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
361,IND1 ,"Cabinet Shop Mfg, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.08,0.1,0.11,0.12,0.13,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
362,IND1 ,"Concrete Mfg, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.15,0.5,0.51,0.53,0.54,0.55,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
363,IND1 ,"Door Mfg, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.1,0.25,0.45,0.7,0.8,0.9,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,IND1 ,"Door Mfg, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,IND1 ,"Engine Room, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.65,0.65,0.65,0.65,0.65,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
366,IND1 ,"Fabrication Shop, contents (Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
367,IND1 ,"Heat Exchanger Mfg, contents (Equipment)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.12,0.22,0.32,0.4,0.46,0.52,0.55,0.58,0.6,0.63,0.71,0.8,0.85,0.91,0.96,1,1,1,1,1,1,1,1,1
